"id","question_id","locale","text"
"5571f8d5-11f4-403c-97e9-780748839ebe","30d10107-3341-4fa0-9564-7eaffb016dbd","tr","Immutability, caching (önbelleğe alma) için neden faydalıdır?"
"a3c2ac8a-57ff-4334-afef-7c302613b352","ea1faa36-1ac4-49ec-805a-54a60122c7a2","tr","Java'da 'final' bir dizi bildirmek, dizinin elemanlarını immutable yapar mı?"
"730053d4-5840-4e75-9877-0a98304810b3","b4397eed-e126-4a2d-8833-7af2d116aa7f","tr","Value Object (değer nesnesi) kavramı immutability ile nasıl ilişkilidir?"
"63b859d5-2e07-4753-bc89-015fb578f5fd","858770ef-4753-426f-bc40-d3ba5eccb36e","tr","Immutable nesneler arasında paylaşılan referanslar (sharing) neden güvenlidir?"
"f0942c94-75ec-4346-9aca-dd17fb65cab4","364c47ea-f905-4e44-9a60-61344edbaf84","tr","Immutable tasarımın SOLID prensipleriyle ilişkisi nedir?"
"b05909a6-8dc7-4ec9-98d1-b916b0838a73","13a7efc3-77a2-4fd0-9a2e-d559f9ef518b","tr","Java'da enum nedir?"
"4ea98384-8826-460b-b252-4d06aae42bca","8c2f4d52-1792-4f19-ba48-d44f17a78cb1","tr","Enum sabitleri varsayılan olarak nasıldır?"
"b6de65d5-4659-4bd4-90fc-0d551c938dde","700108fc-c0e1-4ea5-adbc-313286187f47","tr","Enum'da constructor olabilir mi?"
"32f3497d-ee23-4e4a-ab67-896af5675ca8","f7a5709e-85cc-44a9-beda-308bd43deec8","tr","Enum'un values() metodu ne döndürür?"
"c287f71b-ebd6-4189-8897-4c2348ab7c52","73496347-c577-42ca-9e39-f85670a9941b","tr","Enum'un valueOf() metodu ne yapar?"
"18691709-d879-4ef4-9068-0e2de639c687","596bb6e5-e7d4-462d-a409-e2e7f78596dc","tr","Enum, switch ifadesinde nasıl kullanılabilir?"
"00e80eb0-cf40-4942-99c5-7edf99d0ca23","e4afda77-f1a9-488c-9cb5-b9a905ab3c18","tr","Enum'lar interface implement edebilir mi?"
"6e926418-0d71-4a3d-835f-f25706100902","9715cf41-deb5-4816-8458-e8dd7bfbb14b","tr","Enum'un ordinal() metodu ne döndürür?"
"df378aa5-6834-413b-ad48-554c7bca42c7","24e85d0e-b168-49fe-b03f-369cba385a1a","tr","EnumSet nedir?"
"76d8f7be-4dca-482c-b817-806f15a8747e","329d3b12-2848-46a2-8015-7bb5925e406b","tr","Enum'da her sabit için farklı metot davranışı nasıl sağlanabilir?"
"f9707022-b492-4f1d-92fb-5935ef06ed75","3ef413a6-2102-4f4e-b36c-a0de2af0e035","tr","Enum'un name() ve toString() metotları farklı olabilir mi?"
"4d89ba1f-2cf3-4db4-8cd1-f1b943d2d748","d44ca762-7ac9-41cc-81f1-d1bfb410652a","tr","Enum'lar neden Singleton pattern için etkili bir yöntem sayılır?"
"8122a8a9-e580-4176-8fbe-8c121e908fbf","b38632b2-dc58-4f05-bc91-92da06d23a1f","tr","Enum'un compareTo() metodu neye göre karşılaştırma yapar?"
"46a64033-b046-4ae1-968c-ca3d98953c63","9358c6b3-d613-4261-a454-f51fc55abceb","tr","Enum'da abstract metot bildirmek mümkün müdür?"
"0330736e-477a-4dd5-be00-c69372283e53","21bf9add-9ae2-4986-8b8c-c8ebbe0a7981","tr","Enum'lar Java'da neden hiçbir zaman null olamaz (varsayılan olarak)?"
"0428931b-ff9b-4e60-adba-c0ecac527527","6098c7fe-a69d-482e-b30b-bacb2ddf35e0","tr","EnumMap, sıradan HashMap'ten performans açısından neden üstündür (enum anahtarları için)?"
"846e20c3-26ef-49cc-ae3d-4655f9c91e7a","b18845a4-338b-44cc-9dc2-28adab6c1fb3","tr","Enum'a alan (field) ve metot eklenebilir mi?"
"3c1caa75-8c9a-4b5a-b23f-80cb84900496","fcff6743-4ad4-4f32-9e06-efe0e643f6a7","tr","Java'da enum'lar hangi sınıfı örtük olarak extend eder?"
"bd86817b-34d3-4785-a262-ff314f168297","9fab4de2-0184-44cf-b8aa-af0d2276e783","tr","Enum'un serileştirmesi neden güvenilir sayılır?"
"f9a7053d-951a-4047-9a16-3fd93ba38081","8c1a0a90-15ff-46d7-a0b5-4b4c2044d93f","tr","Bir enum sabitine aynı anda birden fazla interface implement etmek mümkün müdür (enum seviyesinde)?"
"2a1bf61f-41da-42fd-8010-49fe51295753","363b2b7c-5d7f-456f-af47-e180322b48fa","tr","Pure function (saf fonksiyon) ne demektir?"
"4b8e2b85-6194-4150-a45e-ec7cbf1faced","74c48936-1833-4e4d-91ee-41de596bee4a","tr","Side effect (yan etki), fonksiyonel programlamada neyi ifade eder?"
"0686a66e-2ec3-459e-8a8c-db41b670e856","91cf6d4b-6571-46d0-8c12-6e2a3199d562","tr","Higher-order function ne demektir?"
"720b4735-4f93-43df-bd69-ff2d2a8eb24a","70dcdad5-1496-4342-8c91-2c03cac9398d","tr","Immutability, fonksiyonel programlamada neden önemlidir?"
"00f0de05-519d-4816-ab22-605999badfc0","d62193ae-3932-4842-a89b-b2510146d28f","tr","Currying ne demektir?"
"1edd5bf4-bd59-4635-b411-26486714087a","3d6c99d1-d971-4456-b01b-a1ada9685e5b","tr","Java'da lambda ifadeleri fonksiyonel programlamayı nasıl destekler?"
"1839ea07-8e20-4713-a251-853fc824dc3c","37863221-5c73-4a93-8434-a99b671f486d","tr","Referential transparency ne demektir?"
"c6887bc3-e0a2-4583-a4fb-619bec59fb9d","a7793911-8dfd-4bca-a85a-244bda1cb3c7","tr","Function composition (fonksiyon bileşimi) ne yapar?"
"8556deb0-476c-438e-aa2d-33e9c0ebb7c9","a631e5fb-2340-47df-af75-d940eee1e55c","tr","Java'da Function.andThen() ile Function.compose() arasındaki fark nedir?"
"56410041-a9fa-4c2a-9e22-58fd45114a5f","f7c78494-2e76-4f06-a1fe-a70e9ba14c64","tr","Recursion (özyineleme), fonksiyonel programlamada neden sık kullanılır?"
"d1fc4f07-238d-4c2a-821e-afe55796acd5","a6b85ad4-130b-4c63-ac42-3446d2e41ccb","tr","Tail recursion ne demektir?"
"0e2a8abd-ea6d-497e-9a67-fdab5df974ac","3ae686be-66be-4b1f-8c13-1a5806031f51","tr","Java'da neden tail-call optimization otomatik olarak sağlanmaz (bazı fonksiyonel dillerden farklı olarak)?"
"3aed1c1f-e95f-45ba-b45f-950be40c79ab","65362e10-026d-44b0-9f4d-8a73b56e56cb","tr","Monad kavramı (Optional gibi) fonksiyonel programlamada neye hizmet eder?"
"81fac8ad-957a-48af-996e-6c7eede7f226","60466103-d6cc-40c6-8998-2c5c781b28e3","tr","Immutable veri yapıları ile mutable veri yapıları arasındaki seçim performansı nasıl etkileyebilir?"
"df81fa30-9e6e-4094-9715-f729e58cb57a","c375bb0d-e7e4-42fc-ad80-feba5ef4e72d","tr","Declarative (bildirimsel) programlama stili, imperatif stilden nasıl farklıdır?"
"cecdfc07-c86c-450d-8de8-7ce850d17f18","ff4fea9d-bd6c-4c1c-8814-94ad7e06c6b1","tr","Lazy evaluation (tembel hesaplama) ne demektir?"
"7ebb8276-ffa9-4dbd-bfdb-93bf0e6a54f0","9fffe426-b6f6-49e6-8794-d00a099d9aad","tr","Java'da BiFunction interface'i neyi temsil eder?"
"88093176-fcf3-47a5-877e-0bbd3a2fad0f","0555756d-85ab-40f4-9d89-4ad76c4bca0a","tr","Fonksiyonel programlamada 'first-class function' ne demektir?"
"7e123030-3c82-46ff-b27d-432e09d0b9b3","8bb58356-2f69-4feb-9353-e03c38b37c9a","tr","Java Stream API'sinin fonksiyonel programlama prensiplerine nasıl uyduğu söylenebilir?"
"7efa8e85-b7c3-4312-ae53-96ecf1c54dec","ddb6df4b-4395-4e47-a8e1-63e30fc5e0cd","tr","Fonksiyonel programlamada 'idempotent' işlem ne demektir?"
"00d7a455-2075-4035-8284-01cf5733e839","7702ca2a-8573-4f50-a920-de86876b5732","tr","Serialization nedir?"
"5b025050-2e6e-4d56-87ca-d1560b6dde00","dbdfea69-d9cd-4379-aa21-a58e8156b865","tr","Serializable interface'i ne için implement edilir?"
"b6a63066-2027-41cb-8573-3a391f502487","a0dd22a5-4121-4238-ba68-1640abddbc0f","tr","transient anahtar kelimesi ne yapar?"
"7f051d1f-dfda-4777-bdbd-cac056aec4cb","0c6f47c0-a2e6-4029-8b0a-ccacd9168811","tr","BufferedReader neden sıradan FileReader'dan daha hızlıdır?"
"8a10345d-5253-4277-96d1-9d1680c0ffb1","5ff8172d-96d1-4c74-9ca2-c07d94fcde90","tr","try-with-resources I/O işlemlerinde neden önemlidir?"
"d23e0d9b-c1f2-4afd-a779-53638d2db227","bad7c485-7c2b-42a3-93d5-468a165dd384","tr","InputStream ile Reader arasındaki fark nedir?"
"ef8481a2-cac7-4fb5-87f9-bfd59ceeb463","37f077d9-db93-46a9-a337-00ef5fad5fe7","tr","serialVersionUID ne için kullanılır?"
"acbec96c-1b4c-4a10-b5d1-fc185ae31475","72ad7494-9492-45dc-9ad2-2bf338301e43","tr","java.nio.file.Files sınıfı ne için kullanılır?"
"0ca48093-5b58-454a-b560-93e81c4fa8f1","427b53bd-1f42-4bef-8bca-187aadb03b37","tr","Deserialization sırasında güvenlik riski ne olabilir?"
"7775c55c-6889-4db4-87fa-9ecc68a7f1f2","1a0ac8f9-2e83-4c83-b83b-560763900462","tr","System.out.println() dahili olarak hangi akışı kullanır?"
"2a0d8235-03be-4fc2-b060-0ba9babbc181","fc2574bb-d9c7-4dd1-b4cd-643b333a38fd","tr","Files.readAllLines() metodu ne döndürür?"
"625ad55e-f6df-4d89-b49b-0876a963082b","b42b03ae-ab20-40b2-9a9f-e74067eaefcf","tr","PrintWriter ile BufferedWriter arasındaki fark nedir?"
"666304f3-375a-4221-b0d6-7be33e75e75f","d6cbee99-082d-4c2e-a7d4-03e511bd8176","tr","Java'da dosya okumak için 'try-with-resources' kullanılmadığında hangi risk oluşur?"
"07f4b494-667c-49c6-ab16-2ccf3b5f8cd7","e0160b3e-f339-4dce-9626-2cd24dc1bdaa","tr","OutputStream ile Writer arasındaki fark nedir?"
"b56ad04b-11f8-4718-a1e6-56c8342e995d","94ba1167-6302-4336-a558-c543d0737b57","tr","Java'da RandomAccessFile ne için kullanılır?"
"5a54e9d3-ec3a-48b3-98ee-9995e1095298","f956f14a-abe8-4a73-915f-cd1d0c332159","tr","Externalizable interface'i Serializable'dan nasıl farklıdır?"
"504632a2-a698-47f3-8f67-126e75e31d25","3c4e7edf-8b40-45b5-b098-eabdfd348aea","tr","Java'da dosya yolu (path) işlemleri için hangi modern API önerilir?"
"4f64bc9e-3f68-4372-94f0-de31e3f94648","26620614-f4a1-4825-bea9-c7a209de12af","tr","Buffered stream'lerin temel faydası nedir?"
"dba4c8ec-7db8-4a40-ba81-579410bcdbb7","e49ced4e-62b4-4c72-80d3-661fbeb56b12","tr","Java'da standart girdi (System.in) nasıl okunur?"
"15ebcd78-fbe3-438f-9213-509eb44a2e31","b83deeab-3141-48e1-8675-61de0893a091","tr","Object Serialization'da 'readObject()' ve 'writeObject()' metotlarını elle override etmenin amacı nedir?"
"2846aea0-9f77-41bf-83de-3de93cd2e3e8","9aa47449-55c9-4013-9678-d1c8299c6460","tr","Git nedir?"
"6faf21f0-20f4-4450-9245-3af84368dc65","d1be21ba-8d8f-46d7-a0f0-e540b9786b3f","tr","git commit komutu ne yapar?"
"1e38aeb0-bd5f-4300-9681-49098bc11a8d","8e88ed27-ff69-4aef-9f7a-6ded6f2507fb","tr","git push ile git pull arasındaki fark nedir?"
"2c73eda7-eca2-42ae-ab34-6c0480120328","53a178ec-5209-4679-a60d-c5f9d714dc82","tr","Git branch (dal) ne için kullanılır?"
"4d48db13-0698-42ae-87b7-63e2c9f73b3d","8e2c99d3-1e6e-4e2e-a2a8-14d1c3d712de","tr","Merge conflict (birleştirme çakışması) ne zaman oluşur?"
"4cf36b8f-76f8-4e13-96e8-5d997a945599","ea45b6f4-2815-44c4-9760-ded5735e6952","tr","git rebase ile git merge arasındaki fark nedir?"
"d32bedc9-beb8-41f8-a5fa-0ab79a59e451","8e313ab1-ad34-4b98-93aa-8b9066637ebd","tr","Pull Request (Merge Request) ne için kullanılır?"
"5296080f-210a-4624-af8a-ef54b496814f","f07a9506-7e51-4465-af90-e3605362af94","tr",".gitignore dosyası ne için kullanılır?"
"41da4cc0-855a-4ee9-bbc7-13b8019d1172","94d6ea25-f73e-4a81-8897-c2a8476b4fcb","tr","git stash komutu ne yapar?"
"fd26bc82-dd20-4029-94c4-d465c05a6482","da2958b9-0054-482d-bb0f-22466b27967f","tr","Git'te HEAD neyi gösterir?"
"3a87ae17-3eb7-4533-88fa-0ae3293d9c73","4d1c02cd-1b9e-4449-a994-26cba01e466d","tr","git cherry-pick komutu ne yapar?"
"c7033e2d-26b5-4e75-b74f-64e2ee1a62b4","2e993234-3978-4bce-bbdb-714c86e1c25f","tr","Semantic commit mesajları (örn. Conventional Commits) neden faydalıdır?"
"206cfba3-b70a-42fa-a031-77dd9b6b9f8c","3a7853d8-99f6-4b02-9d01-e5ced4bbee42","tr","Git'te fast-forward merge ne demektir?"
"a35c76c7-fb7b-4a6a-b1a7-4d9a44e147ab","d8393d0f-4ba5-4943-8c8d-7d50bfc2f9b8","tr","Git'te 'detached HEAD' durumu ne demektir?"
"bd84b076-4448-442b-bbef-2e6cf52baa5c","7a043685-954f-43da-8503-93bff1ba7b9c","tr","Trunk-Based Development stratejisi ne demektir?"
"7f60da00-ecb4-4cfd-9033-51a21f0744c9","143dbf89-4150-4770-a01d-c4a18d0f8e4d","tr","Git Flow branching stratejisi neyi önerir?"
"2fb98b02-557c-4c75-ab4e-616b08b349da","b3e4103c-b53b-4bc5-94c7-0de5b6ae0acf","tr","git blame komutu ne için kullanılır?"
"052e1b41-38c1-4e8a-b39d-557d491aa02d","21e0a46f-4461-4817-93ba-39a2a60ca4d7","tr","git reset ile git revert arasındaki fark nedir?"
"9912e25c-9420-46bd-91cd-7d6fa8a268b2","e7024d56-26e7-4b08-ae57-a10a68b16a60","tr","Code review sırasında Pull Request'lerin küçük tutulması neden önerilir?"
"ca48523c-02cf-4599-b350-79b58954ac89","822126c8-efb1-4811-8360-8225c74f62c8","tr","Git'te tag (etiket) ne için kullanılır?"
