"id","question_id","locale","text"
"397faac6-ad23-4292-835f-5a195ae88ab0","aa038019-ca5f-4388-866e-929479e81624","tr","Java'da HashMap'te aramanın ortalama durum zaman karmaşıklığı nedir?"
"2e234a30-ab92-40bf-bec7-fe451ed4bfe0","9c20bd17-e41c-4c34-b45d-3d7e6998e367","tr","A* arama algoritması Dijkstra'dan nasıl farklıdır?"
"ad3b3492-3a2e-4491-9b9b-2b48ba9ed28e","edb06246-97ab-4573-8077-ea6170a6170e","tr","TreeSet/TreeMap'in iç implementasyonu neye dayanır?"
"57438533-c85c-46e6-8067-ff7ced64324b","0122c594-7e6a-49be-93e4-ac66837cc7fc","tr","AtomicInteger sınıfının amacı nedir?"
"1fdbb47a-62c6-4c72-a0a6-8bf3301081a9","ceb84e4f-5b6d-485c-84c6-72279159388a","tr","CountDownLatch ne için kullanılır?"
"7e7d07e1-b34d-450b-a691-71ac70cec5e0","4e27a118-3f4c-482c-a390-4d8230b76d17","tr","Semaphore ne yapar?"
"1b829fdd-dcbe-40c9-8722-708b76ec046d","2846d086-1a95-4d9a-9a98-778c154657f3","tr","Future interface'i ne için kullanılır?"
"5eb12142-a6fc-4c5c-9dbe-3cc80b42c012","c2913108-1f88-4499-a658-be6e18c309e8","tr","ReentrantLock, synchronized anahtar kelimesinden nasıl farklıdır?"
"ca472549-0413-40b9-8b64-197262b38995","cb3503a8-cc9a-4e51-8e78-4c6dcfece7de","tr","CyclicBarrier ile CountDownLatch arasındaki fark nedir?"
"6cee7752-6128-4ac3-ac88-4d3934b0f559","ce575945-f3f6-49ea-9495-8a5cbdcf6299","tr","ThreadLocal ne için kullanılır?"
"df3af355-bede-4145-9b4e-e9e9e9aabe82","f4ea5fe2-9d97-46d1-8fef-6adda340b2d8","tr","Fork/Join Framework ne için tasarlanmıştır?"
"a73d54f8-bc8b-4cd3-8431-8e8ef0e85e67","6854ab42-df9d-4e39-b9c9-b45e7661ba37","tr","BlockingQueue ne yapar?"
"57947b4d-71f7-4769-8e19-fd858ea91c3c","592aeb74-90f0-4c4e-99aa-a7c632c2a0c8","tr","Race condition ne demektir?"
"8654beb1-8a00-422f-a007-eb5115c4b79b","b640de4e-0875-4d8d-8def-4c69674dd0dd","tr","CompletionService ne için kullanılır?"
"5964a2f3-fb3b-41a4-8285-4ce357a0c0d7","45ecf0a6-99cf-44be-9bcd-d394fc12ebf3","tr","StampedLock, ReentrantReadWriteLock'tan nasıl farklıdır?"
"bcd5de10-46dd-4ea9-bc7a-3ef1b06daeae","f7c8d93c-d5aa-4bb7-84af-1e6bd9c03a2b","tr","ExecutorService'in shutdown() ile shutdownNow() metotları arasındaki fark nedir?"
"1953dd64-cfed-410e-bd4a-eafe431fa18c","01b270b7-2c05-40b8-8008-1681e1de03d8","tr","CopyOnWriteArrayList ne zaman etkilidir?"
"16c2cb61-fbd4-4823-8a85-55a709057f98","29c7c52f-36ea-49c5-865b-997227518a00","tr","Executors.newFixedThreadPool() ne oluşturur?"
"dcdff250-f22f-4235-9d18-6964e3879428","9669316d-9833-45b7-ae0c-c1d7631c4231","tr","AtomicReference ne için kullanılır?"
"2366f61a-150b-4c2d-bf64-3ae4a5323aa0","1ae07edb-f264-4af5-b958-c5759277dc06","tr","compareAndSet() (CAS) işlemi neyi sağlar?"
"39af73d7-dcd8-4cfe-84f3-da31f7867108","ec148f39-f5a9-434d-a103-a7c70a1a48e0","tr","ScheduledExecutorService ne için kullanılır?"
"40890ac0-8afc-4d9a-8e5f-30031a1331cc","2853c4b7-acf4-4bb8-aa6d-2fee25c127e8","tr","Phaser sınıfı ne için kullanılır?"
"d40d3012-6331-4ab0-ade8-f18be1a3b7fc","4da8d312-d1e6-4821-ae42-ad42ebaa3983","tr","Immutable nesnelerin concurrency'deki avantajı nedir?"
"9de2bd78-5cb8-4c47-96e8-8ebbcf7bcb82","ccbc5efe-0152-4c0c-9d87-855451d3c8ee","tr","Docker konteyneri nedir?"
"0f690123-53f9-4396-b380-2f83e0b88599","881c9715-43d5-4449-963b-1e8f97f10efd","tr","Docker image ile Docker container arasındaki fark nedir?"
"1c4b065f-e349-42f5-bc09-9b74864d0356","12f94437-33e4-4147-a2c0-7a714cd8580a","tr","Dockerfile nedir?"
"f7ee5e84-1c52-43fe-825e-9c8806e2e597","472b1b1e-8384-42c9-89b0-ca78e107ae3f","tr","Docker konteynerleri sanal makinelerden nasıl farklıdır?"
"e2444764-26ff-460a-865b-b63dcf8a400c","e3d2a90f-597f-4a78-a6a7-714255c1bad6","tr","docker-compose ne için kullanılır?"
"168be6a4-49a2-44f5-a7ec-4b3ab1511696","1936ca90-a43a-4ad8-9f69-61642cb871de","tr","Docker'da layer (katman) kavramı neden faydalıdır?"
"7ec94145-2719-42cf-ab6b-32b2db3ec864","c3ff2f76-123a-4816-a028-f775b3b444a2","tr","Docker Hub nedir?"
"f7a85640-dc71-4cab-8325-bce9e615c94a","33db415e-57d2-41fc-8fd4-4f46bd848b55","tr","Multi-stage build Docker'da ne için kullanılır?"
"20464077-9240-42cc-978d-b9fc682f7fa6","3adee36b-cc6a-4af5-9179-dc52444c5d17","tr","Docker volume ne için kullanılır?"
"a928d534-d4bb-4850-a6e2-efee53ad6d5c","43c6b674-6474-40ab-85e3-db89badaa36e","tr","Docker'da EXPOSE talimatı ne yapar?"
"906f9e06-bc43-42d7-9d92-8e599aaccc9e","581137fc-843b-4e95-bc93-dd7048fb9ea2","tr","Docker network modları (bridge, host, none) neyi yönetir?"
"2b151c8d-1d3f-4be1-95fa-b5f679f3a418","a8e86aa1-5188-4920-bd09-8b9bfadacc12","tr","Konteynerlerin stateless tasarlanması neden önerilir?"
"6339d1a9-eb65-4d09-93ba-7b9b2b285c40","1367cd86-02a3-45cd-aeb5-e0d219224c2b","tr","Docker'da .dockerignore dosyası ne içindir?"
"3206cd39-660b-4b6d-9fc2-5d5c4a2e13e9","5f8d5dd2-d98d-4ea9-bb65-5df0f0c506ea","tr","Container orchestration (orkestrasyon) ne demektir?"
"c4e2df31-33e5-4bcd-9716-4b2c248d59f1","d2021a82-a7a6-4199-9d76-0bcf9b1592bb","tr","Docker image boyutunu küçültmek için hangi yöntem önerilir?"
"4f693d23-2c78-4e56-91af-2377094611c5","b45e8d4e-0606-498b-afa4-699f26c13ba6","tr","Docker konteynerinin restart policy'si ne için kullanılır?"
"aec79718-3ed1-44fe-8aff-11468dd1ab1c","54f8fa19-92f8-471b-881a-050eefd01ba2","tr","Docker Swarm nedir?"
"f77a5a98-5762-4a5f-8f40-8fca24d9a143","773cd891-d255-4302-b596-708d4b79c6a9","tr","Konteynerleştirmenin CI/CD pipeline'larındaki rolü nedir?"
"d42eec68-c56d-4c3c-a9fd-f9fe373c8946","6ea28d64-a18c-4043-ba93-b76af1662211","tr","Docker'da ENTRYPOINT ile CMD talimatları arasındaki fark nedir?"
"fb2d12f1-247f-47bb-b2d1-82ea63da7092","8ac4cb5a-d918-4b36-b45c-6b44ffe0885d","tr","Docker'ın güvenlik açısından önerilen pratiklerinden biri hangisidir?"
"28416978-3e04-460b-a381-8e9a91e1904d","41affb22-8a7a-4149-a16d-ca20f6900a30","tr","CI (Continuous Integration) ne demektir?"
"2eabfbf1-63df-4685-b06b-e69ca550d309","6a4eaadc-0b96-405e-8346-002a2b958b47","tr","CD (Continuous Delivery/Deployment) ne demektir?"
"9274311d-4431-470f-a12a-4ababdac9e0c","bcdcd852-e58d-4820-8c8f-dcb04bd34bc5","tr","CI/CD pipeline'ının tipik aşamaları nelerdir?"
"680ada43-4483-42e3-a5e7-8eea83d48a40","f8952f0e-b19b-4e2f-86f9-cc4fb2f63686","tr","DevOps kültürünün temel amacı nedir?"
"ab9785a8-384a-4b9e-9748-8d8928bb482e","022f12e8-dd08-4d8b-a1cc-028cae0a925e","tr","Jenkins nedir?"
"792ccacb-2b2c-471d-9b07-5185dd5caa69","458012a6-9ef4-468d-a3e0-4045b90756d3","tr","Infrastructure as Code (IaC) ne demektir?"
"fe228af3-376d-4521-a08d-265a9beb7ca4","125c1ebf-5794-47b5-836b-d397f09760d8","tr","Blue-Green Deployment stratejisi ne yapar?"
"87269913-ad75-475e-8f0c-806c065ec7f9","672b3813-ef2a-46d4-82ad-b4b55ade771f","tr","Canary Deployment ne demektir?"
"25f71cf0-249a-443e-83e5-6b1d3b133eae","e494a289-3abf-4c81-b9a3-d35b166d58e1","tr","Pipeline'da otomatik testlerin rolü nedir?"
"2e8c5d7e-fa79-4ba7-9975-01cc7ab78120","2eb81649-a96f-4ffd-b03b-1212617271c3","tr","GitOps yaklaşımı ne demektir?"
"0e08982e-cce4-462b-b1c2-eadda509da7e","414c135d-2b2b-46e1-a076-fe4c8f96210f","tr","Feature flag (feature toggle) ne için kullanılır?"
"1150466d-ef9f-4c53-b174-7a0d1dc4aecf","3c6a347a-459b-4d20-a5a8-d3599d608085","tr","Continuous Monitoring CI/CD pipeline'ında neden önemlidir?"
"53922a12-d343-4506-8fdf-c4354ebdf3b3","e44e95ce-078c-4cc9-bde3-47290530a218","tr","Rollback stratejisi CI/CD'de neden önemlidir?"
"d4cd1073-9e27-42b1-be7f-28614cf12f2d","fcd174df-4830-450d-bf6c-1e9cdc52bc66","tr","Artifact repository (örn. Nexus, Artifactory) CI/CD'de ne rol oynar?"
"d7506b28-2cf1-430b-9da4-87cd28946c68","56e4282e-fb27-437f-a79d-9d53d991f34e","tr","Pipeline as Code (örn. Jenkinsfile) neden avantaj sağlar?"
"e7e6ecd2-732b-47fa-af2c-14decacf155e","534bf586-7251-4deb-8312-41859cd5f048","tr","Shift-left testing DevOps'ta ne demektir?"
"185c3ada-6b7f-4819-bfa5-4ced904cf0b5","1aee389a-0d35-40c1-b646-28bcd3b25328","tr","SRE (Site Reliability Engineering) ne için vardır?"
"d42c2fa6-8bbf-4a37-9c80-50558681a68a","3eec5ced-eecc-41e6-afb6-b76f264b2e3d","tr","Deployment pipeline'ında 'quality gate' ne yapar?"
"8bd8c4b5-26c3-4bb1-8986-d4a9c7a6804d","8cbea5b4-3479-4aa4-9e15-05ef11dca470","tr","Immutable infrastructure kavramı ne demektir?"
"6214abe2-f0a0-4dfd-bc12-ac1baf4cd578","aa919976-273d-4f6f-87a6-adcf1994cd6b","tr","Mean Time To Recovery (MTTR) metriği neyi ölçer?"
