"id","option_id","locale","text"
"6bfe7e52-ed93-4438-8d6a-5c39775f3cc0","af08ad30-9c00-40f8-92fc-be7ec231a59b","tr","Nesneye runtime'da ek işlevsellik ekler, inheritance olmadan"
"21a655bd-a65c-42e1-a8cc-cf6daacbaebd","c2da1e0c-f0a3-4af8-9054-c7192ae103f7","tr","Nesneyi siler"
"63c02872-f08d-4733-b949-0d0cd5d871c8","84ad7c7a-8510-4415-9148-dd40cd1c6739","tr","Yeni sınıf oluşturur"
"ac98e400-04b2-46f4-b5d0-9109a22f34ab","37de7f1b-2dad-4bcc-827e-fe3ceb667711","tr","Thread oluşturur"
"c1812591-3e8f-4eed-88e9-80e68576a043","79d8bc81-884b-41d8-8461-644b31864543","tr","Uyumsuz interface'leri birbiriyle çalışacak şekilde uyarlamak için"
"a90eb3a3-a5a3-4d4a-aa45-d0f3e61449e5","62eaf13c-04dc-44ee-8cc7-54658f87db17","tr","Nesneleri sıralamak için"
"dba3e515-7f1a-487e-bc5b-e5451c1aaa51","691fe3ec-a8c5-43b1-a118-46a7387d552b","tr","Belleği temizlemek için"
"91b621e1-513b-4c49-8cd6-3529fe3b14f3","6f5560a1-28f5-4146-8660-1899e73b9dc0","tr","Exception yakalamak için"
"ddead262-7545-43e6-8c18-1245fd42ab4d","f3e601fe-88c4-4cb8-b817-a2df21452323","tr","Sınıflar arasındaki sıkı bağlılığı (tight coupling) azaltmak"
"96f7f0de-e758-4766-9651-adaf0afb8e31","60978048-d872-42a8-957b-e9e82c4e85af","tr","Kodu daha uzun yapmak"
"11967882-d056-4329-a26e-bf035f150ea0","be70f4f4-1c91-4fc4-9879-b5c7d5006520","tr","Performansı azaltmak"
"43945110-32b6-4c59-a2d4-39ca04dc31a4","3e89cfda-f82a-44bf-bcfe-bfc4e9b16428","tr","Hiçbir faydası yoktur"
"a2cbbe00-5eba-45e2-b718-78b395beded0","b8e00c89-8cd0-4734-90bc-3c9a9966193d","tr","Karmaşık bir alt sisteme basit bir interface sunar"
"cafc3fb1-d517-4a91-a83a-d92536541a51","d6d5b38d-dfbf-4309-ad86-d92707b31ec5","tr","Nesneleri klonlar"
"b71d5ca3-d5f9-4932-aa0d-791550fb6d18","3b28b0ae-eba3-4e8d-be6f-402dca33d939","tr","Thread oluşturur"
"8f068600-8ecb-494c-b664-125d7248ff9b","cf24455c-99ce-4c27-bf76-6708426288a5","tr","Exception yakalar"
"1ca4a827-e819-4ba6-99d6-8217bc6b140d","e834f698-ed9d-4804-b3fe-7b1b04a9e485","tr","Bir isteği (request) nesne olarak"
"11220e2d-117a-4fa0-93aa-1429216f1d1e","98deb04e-2bd9-4034-9f83-569dd22418b1","tr","Yalnızca veriyi"
"c75f9e94-f8f4-4788-9a3c-ced8d5a42d89","497f02d1-8d0e-4532-91c1-959d2d8d148e","tr","Thread'i"
"cfed8190-a5d7-48bb-9d37-5bfa46012c39","33ae66b1-9878-4e7d-b57b-d0525bb03741","tr","Exception'ı"
"608ab176-20e3-4977-9da4-99becd1edc49","01f595b1-12ab-475a-a8bd-4eb450e769fa","tr","Creational, Structural, Behavioral"
"181791fb-957b-4aff-9312-e03d7ee1d574","998414e6-33a3-451c-9c9a-eb2e109f9637","tr","Static, Dynamic, Hybrid"
"f04e473e-9fa9-4fee-98c2-854576ee8478","66be6e84-83f3-426e-a3cf-2c1474552e16","tr","Simple, Complex, Advanced"
"2266eeb5-3f72-47e9-b6a9-17e7c37c4cd7","9bfa6e9c-0ee0-42b2-8bfc-f3b76bd472f3","tr","Local, Global, Shared"
"fd7d5632-3570-4ecf-b7b3-0c5545b1e947","e1534f8d-265e-4e05-b565-4c557b98a6a9","tr","Mevcut nesneyi klonlayarak yeni bir nesne oluşturur"
"0a41b790-ed1b-4d2f-96e4-6c3b2112afee","3526a161-e78c-4e1f-84b9-973c519c65cb","tr","Yeni sınıf oluşturur"
"d3e102a3-42e6-46ec-9d21-35094f2f9f73","add951a5-3d9b-4a76-9aaf-dbe1b715e4d2","tr","Nesneyi siler"
"09a68392-b5c5-412c-b85f-503169c40874","f7220296-561f-445b-b1e7-f16b7846cfef","tr","Thread oluşturur"
"920ae066-8b04-4f28-89d9-9c0f773ef63a","4df67a4e-e4fb-4f6d-9382-539e0d516ca4","tr","Başka bir nesneye erişimi kontrol etmek için bir ara aracı sunmak"
"02721190-0900-471b-b0c6-61fc55be7c3f","87aab69e-d2ac-40f3-9b0c-1cb219a3f705","tr","Nesneleri silmek için"
"44acbda7-47a7-4974-ab91-0dfe1bcf36eb","05a45b49-d6cc-419d-8d2f-e2e118dbe1c9","tr","Yeni thread oluşturmak için"
"cb3b5889-7dad-4174-a40b-728466d90a5d","03fe7ac4-2da8-4649-99db-a96faeedd6d9","tr","Hiçbir amacı yoktur"
"f8b581df-d962-4ac2-95bb-0c5b74fc9afd","72996de1-cb6e-47da-b84a-bbbd23b7a866","tr","Algoritmanın iskeletini üst sınıfta, detayları ise alt sınıfta"
"f6a762d9-2d9a-49ba-a530-18544a2e4c84","b5b25fbe-2284-4452-b046-10730ebf3b46","tr","Yalnızca bir metodu"
"2e082499-a7ad-413d-a6bc-41b322c9b542","3311ad5e-13b1-4f30-835d-a1333b714019","tr","Sınıfın final olmasını"
"ac757215-e1d4-44a7-82a8-697944ca401b","27526842-461b-4178-a79f-7fc2686aebc2","tr","Hiçbir şeyi"
"e8ad0665-4219-466d-9554-fe53b295a750","927aa9ba-2990-4606-b903-4ecc629824c8","tr","İsteği bir dizi handler boyunca iletir, her biri onu işleyebilir veya iletebilir"
"f95c7a66-6391-495f-afcc-a14b584192b0","0369bde1-6815-4e8a-b92f-bab6315f3b8f","tr","Nesneleri klonlar"
"253920fb-f619-4c67-9410-8e28b977417a","bdb77adc-bba1-4f05-a525-082f7328f3f0","tr","Thread oluşturur"
"6e12b3aa-9159-4d55-8224-ecbc6fd32eb1","4390a3cf-9f1d-49e3-936b-c323c37d08af","tr","Exception fırlatır"
"4f1dc4b4-492a-4fbd-af45-d55e08e32f19","79c1481d-d495-4192-9cb5-4f5c0ba972e9","tr","Nesnenin iç durumuna bağlı olarak davranışını değiştirmek için"
"80c27c0c-2ad6-41f2-a4ed-d6a70a1b1b38","ecc7f15b-aa00-4b40-805d-c27858739d05","tr","Nesneyi silmek için"
"f3366769-2a52-45b9-a852-a5b3ff7a0bf6","d31d0c57-71ca-4860-bc5b-5dc4d4d263c8","tr","Thread senkronizasyonu için"
"5c7ffcad-25d8-4e09-97b4-b1b1a7d21e2a","a21867dc-595e-4e2e-8fba-63bafddda27b","tr","Hiçbir amacı yoktur"
"27ac3865-8573-46fc-8766-36007c05d030","e89a0a0e-e284-466b-93b2-533589c6f84f","tr","İlişkili nesne ailelerini oluşturur, tek bir nesne oluşturmaktan daha kapsamlıdır"
"76f80f61-eac0-4d48-9eb7-9a6f7cac294e","3f430403-cb8e-4acb-a060-58b1525e0b67","tr","Fark yoktur"
"f919ef63-d282-4ab0-bc2c-b95f27dd16e5","f81a6a32-b601-4a85-8903-dc67bd8f8f02","tr","Yalnızca bir nesne oluşturur"
"81cd4a00-fa4a-4231-ada8-b3b7b664a6af","fd432d07-8ced-4ad7-8623-7a3946d754fb","tr","Hiçbir ilgisi yoktur"
"f847e8b3-3bff-436c-872f-b83d9ef493b9","78b079af-3781-4ee3-bd2e-2dea5e51f80e","tr","Ortak bir soruna sık rastlanan, ancak verimsiz veya zararlı çözüm yolu"
"cf8ca622-39f7-4fd9-a3d8-485b80e51fa2","f7f92625-aac3-435b-9a19-646c835ec946","tr","İyi tasarım örneği"
"1eb4af7d-82a6-4b46-979b-d18cb7416a12","cb3e95d8-23fe-4764-a1d8-81896141b2b8","tr","Test metodu"
"68d1a36c-a2e8-4cf1-8a12-e8ec9eb27517","34a49a19-9881-40ce-a960-6f5376ba0a4b","tr","Hiçbir anlamı yoktur"
"5adf9d3c-d240-4112-abc6-b1c407cc8383","4a5cdfa4-f665-416b-b622-6549e2856306","tr","Nesneleri ağaç yapısında düzenleyerek tekil ve karmaşık nesnelerle aynı şekilde çalışmaya imkân verir"
"e4ec19c8-c364-4fc6-a9b9-82030908bfd3","9423b546-5e10-4705-b388-6757ff31b383","tr","Nesneleri siler"
"5a15a8db-7b9f-4656-bd12-3b611dd0d4f8","e540340d-e035-41ee-8d68-5349b7757178","tr","Thread oluşturur"
"775989e5-c1d5-459a-a43f-05d33ef3b3db","265d80e0-73dd-4cf2-83c7-08a059e44017","tr","Hiçbir amacı yoktur"
"2192cefe-5e7b-4dab-8309-4b7b5c064e56","9d7033a1-a0d4-4f45-8e74-09857b74a720","tr","Sınanmış, genel sorunlara hazır çözümler sağlayarak iletişimi kolaylaştırmak"
"119dab8d-1305-4bd4-a2b5-e3e2ee6fd792","dcca35c6-1ccf-4c1e-ac82-b0cf7541e681","tr","Kodu daha uzun yapmak"
"8d4e2921-78de-4d4a-8724-04d8f242aa5e","24cc4244-838e-4b7e-a593-6209a81e1792","tr","Performansı azaltmak"
"9bccf064-c243-4838-b4a9-9b6a1e4f4396","c5f0506b-5dea-4114-b0e7-dc0ce6c95c33","tr","Hiçbir faydası yoktur"
"9ced6ae7-4176-45ee-b1d6-cd6b2341a13d","6807f992-14fd-4cd4-b963-ee7a4b17ff8e","tr","Dizinin önceden sıralanmış olmasını"
"6545bd8f-b39f-42d0-a339-8de34166a20e","f49a4afd-8bd1-46a8-93da-6272a15058b2","tr","Dizinin sıralanmamış olmasını"
"9683290f-2e7f-4a3c-abd7-db0e01338b61","6e9b2c2c-3ce6-477b-89f1-e33fc58f37e6","tr","Yalnızca tam sayı olmasını"
"19558ff9-9649-4a02-9589-b6733b9a5644","4f9c9e6b-54d6-4e68-a2f3-b0ea154deb55","tr","Hiçbir koşulu yoktur"
"fa734d47-21ee-4c85-bb5e-49bf4b9670cf","13054ef0-6c6d-417d-b165-f2a05877e99d","tr","O(log n)"
"ea4024eb-f917-4e02-a3bc-5b57a0d13fd3","ea7d05e7-ab33-419c-9b0b-48efbd6ed017","tr","O(n)"
"342d6124-203e-4bc1-89a1-62ab97082b33","5c22b2a9-bfd8-4bb7-af24-ec24a0edfb61","tr","O(n²)"
"52afbcec-8d4a-4d6d-ad09-65f417b56779","0aba085a-24bc-4f79-9464-4a4674cbb9e8","tr","O(1)"
"0d4dbeb6-f1a2-4bdc-afee-c62bf2fca075","19a652fd-a84c-4a5b-864f-a131dcb47beb","tr","O(n)"
"08f785ad-54a4-4e4a-9978-cafd7410eaab","75b1aebe-179e-4a1a-99e6-19e2b817df3d","tr","O(log n)"
"91007d8d-b240-41e6-b182-a6bc43dc57f6","4b356186-3044-4aa6-b0b9-fd5d63b32f53","tr","O(1)"
"57b75249-3a0c-4327-bb0b-dfec11ab4de1","7b4f5305-8817-48d6-866b-c1145dc19c3a","tr","O(n²)"
"c65ddbd1-d251-4701-bf1d-35818a67ccc6","b1821623-7e3b-4155-831d-d8a4c533765c","tr","Kök düğümün değerinden"
"657b1fbf-cc14-46f6-bea2-f96b0c625d0c","f33e3e74-d763-401f-91e5-a49ba409e434","tr","Sağ alt ağaçtan"
"d93c75e7-a96a-4a82-86bc-36310633e979","40d4a935-fde0-4837-9d4c-34a30e4ec8cd","tr","Hiçbir şeye göre"
"38303310-2ed3-43d7-944c-bca916588fda","de3606da-2642-46fa-a588-11d4ee46a94f","tr","En büyük düğümden"
"833cdc36-3179-4226-b9c5-7d3815dbb6bc","42ad252e-a0eb-4447-a65a-bb62a3c4974a","tr","Stack (veya özyineleme)"
"6d5db4ce-cbb2-481a-a014-b52c532a6d13","963d5fb5-7df2-40e3-bbbe-b36d20f5f03f","tr","Queue"
"49521717-4f86-4180-9af5-4e0be2a60e50","789e3a71-f495-4283-ac68-63ef77d4d7ed","tr","Heap"
"69e6af20-5393-4e00-8876-f345d15907c9","5bc7dbd6-28d3-4caf-973e-663325981bcd","tr","Hash table"
"e7ac1d39-c285-4ba7-a1dd-da3a7a865fb3","65269c75-163e-4d3d-970a-d09b40ebbe21","tr","Queue"
"d22ea81e-e11c-4f74-bc54-1c9119a653bf","7af7474d-68c8-4be1-a46e-8c0347805002","tr","Stack"
"ae41e8a9-49e4-4ab7-accd-97524432561b","5b53ec01-5344-4978-9e08-4d2066448cc7","tr","Heap"
"beb899b8-8c52-4754-baf3-cde0e1169032","da82e3e2-acc0-4b47-b80a-8b761045dad1","tr","Hash table"
"fc3f1d16-6f07-49bf-9620-3e268dbccdee","aa2f697c-39cc-42f1-8e63-14ac1fb5fc63","tr","Elemanlar artan sırada"
"7709fd0e-2be2-4e4e-891e-c0f2ccfabd03","b6ffea6c-e12f-492a-9337-2c0f9d60628d","tr","Elemanlar azalan sırada"
"ea13a353-f942-4562-a90b-e02d515714a3","4850c940-83d1-455c-9f9c-4f395b0afe58","tr","Rastgele sıra"
"5bd80aff-f2c0-4ded-9dea-47bfe100e3f9","000748ba-b6d5-4da0-9c3c-c24776422d71","tr","Yalnızca kök düğüm"
"8e16afdd-51f8-4cae-a2fe-f8d994e084ab","d246aaa8-c55c-44ba-b334-2822ab745dfe","tr","Kendini dengeleyen bir BST, yükseklik farkı her zaman 1'den fazla olmaz"
"17890f12-4a72-46f9-b29b-83573a8d8097","74ab6f3f-6c2e-4225-833d-ac4853c0526c","tr","Dengesiz bir ağaçtır"
"260d7643-f65f-4010-98a1-1b3fc9aa66fa","1560deb2-c84e-43a8-ae14-234c4a9a0662","tr","Yalnızca sıralı bir dizidir"
"666c8b9c-29ba-4cf0-9bf5-eb9375a15009","a7de88b0-a661-45e3-92c0-aa90f27d577b","tr","Hiçbir özelliği yoktur"
"7aec3277-4b6c-4afc-a77c-e041aa58feef","54010043-d921-4cf1-a7b8-130848acdd17","tr","Dengeli bir BST sağlayarak O(log n) işlemleri garanti etmek için"
"2f386051-0f1d-455e-94fd-a3bd628d74b7","e175b054-c689-4bc3-8885-99b396ff0593","tr","Yalnızca renkli veri için"
"82b2ead0-922f-4c89-a33b-d3b781ba5bc5","ce47947e-7e72-441b-9676-1f9c13b6825b","tr","Basit sıralama için"
"5473c2bc-d733-433d-a3a7-adf06cbe0363","f11ff15a-a8da-4563-92bc-61106635b684","tr","Hiçbir amacı yoktur"
"522c12be-576a-4a57-8cd8-b43d10aab14f","1ed907e1-42a9-4956-a806-7cdefb2bc7e9","tr","Disk işlemlerini en aza indirmek için çok sayıda alt düğüme sahiptir"
"36f1dcb2-fd66-4941-b639-a66dc3800780","ed7c8514-3847-4e61-9c9c-4969ad66a523","tr","Yalnızca bellekte çalışır"
"acd05e34-3df2-4574-9926-257757f7aec9","373fb687-be82-43cd-b2a4-c75cd7651a99","tr","Her zaman Binary Tree'den daha yavaştır"
"14ddff0b-9f49-434b-a35e-11c1313fa2b3","2a2a116a-c2c7-44bd-88d2-63a6ea12df65","tr","Hiçbir avantajı yoktur"
"b6b4fa54-2b4c-458d-8d79-677c40137d13","9e479b68-36f9-4363-88e3-c7c3991425dd","tr","Grafta en kısa yolu bulmak için (negatif ağırlıksız)"
"f309b58f-ac50-4d23-a234-bb97a4aac38e","aaf43d33-2bc2-47c5-865a-56f266779f81","tr","Sıralama için"
"63d8cce4-1dff-4802-8b00-a74721bd52eb","c7f11d81-2178-449f-b1f5-b606ab52c56a","tr","Ağacı dengelemek için"
"89f2b078-736e-4832-bd35-5fdcb82ccfcc","c21e952e-4cff-4482-af06-5c05b47dbfc6","tr","Hash hesaplamak için"
"730de6bb-7077-45a7-896c-7eb43e470441","f3b59e73-94da-4f32-9685-bff576134750","tr","Doğru sonuç garanti edilmez"
"254c8227-0cd1-4554-8b2a-0c6cb5c43447","04690974-0b00-4169-8462-6b800aa604c0","tr","Her zaman doğru çalışır"
"109b4163-dbb5-4098-b123-97ded704b53e","9eb90ace-6a6b-46e2-8c3d-f114c07a052e","tr","Hata fırlatılır"
"25b50a88-dfc4-40f9-98a6-2d5d41c9ca7e","8d9452cc-d18c-4aa7-bbe0-e5e6a5abc92c","tr","Daha hızlı çalışır"
"e4ca019b-9b19-4079-ae9a-7ad8c667ac9d","caeeeef3-99bf-41b8-8253-1fdb7b3694d9","tr","Aranan kelimenin uzunluğuna"
"13d7bdf4-58e7-4e79-bb01-aeba8b486efb","61a2e541-a7bb-41ba-a27e-db28eb5b3659","tr","Ağaçtaki toplam kelime sayısına"
"0085463c-f9ab-4c00-8ff9-cce66fa55038","c80e40b6-3d8e-4de3-955c-c9c11affe0a5","tr","Dizinin boyutuna"
"4f0fff78-a7f8-400b-a349-906d6995b031","3d538cc0-99dd-4e11-b3ad-575c30985c90","tr","Hiçbir şeye"
"29344ae5-83d8-45b7-8b15-10105de0d4c7","96019d2a-4328-44b3-bccc-9bcce9ddaca3","tr","O(1)"
"7c0b50a4-cca3-4be4-a37a-672ddd3686eb","6c0ad436-aa4d-47fa-96d2-4e7c6a0dca04","tr","O(log n)"
"f22898b1-fc7a-43bc-8bd8-867504b5720b","6db2be45-ce63-49e4-9b5f-e3daf6d00563","tr","O(n)"
"8570f6c1-351f-43a5-916d-17f1962cb8a7","9c798e52-5831-4c06-9bc0-69cca2695472","tr","O(n²)"
"fd62327c-669f-4376-9220-d53e7f821bc0","2c94e7b9-fb27-4df6-ba03-9f497abb2735","tr","Kökten en uzak yaprak düğüme kadar olan kenarların sayısı"
"fcbf27fd-6f77-4149-81a2-e3bc4f08296f","99809c38-70f3-4ead-b6dd-c22ace5a1b2c","tr","Düğümlerin toplam sayısı"
"6c0330a3-327d-4f69-a1d9-413f393dd653","a8ed68e8-ede9-4475-9c59-0a543cf6964a","tr","Ağacın genişliği"
"54aa8a65-8ea2-4a12-821c-5e9d4c8f710c","2223b7cb-c277-4ded-9b4c-2b1fd4ec76a0","tr","Hiçbir anlamı yoktur"
"72b134a5-be37-43e1-9b90-779331d3c429","6b5aadae-c1a6-46f8-a4b5-2f033438dffe","tr","Kök, sol, sağ"
"f42fa4f2-d9af-4b99-9c45-3f39824e9ce9","b451de5f-d60b-416c-8b54-62b4360f13cf","tr","Sol, kök, sağ"
"6b693c84-5ddb-4849-8e8b-2e460fac97ef","4af1fdfe-a0fd-4a3b-a189-ac080f540622","tr","Sol, sağ, kök"
"07bb575a-0cc8-4e64-be0c-d3f8e6df9318","dac123fc-6085-4b3a-83d6-0a658fece620","tr","Sağ, kök, sol"
"b97b277d-ba76-4ba0-8203-679c34dbab63","cba90c03-c532-4de7-b246-cb2bd8cf14e2","tr","Sol, sağ, kök"
"ecc08a89-8c31-41d6-abdb-24c9c976f00a","ab919f07-5bb5-4c48-897c-2300dcb77a4d","tr","Kök, sol, sağ"
"842763be-83d1-4efc-898d-f9f06c711f37","efb5527c-dd22-4e72-ab71-2db9fb689ad4","tr","Sol, kök, sağ"
"0101953e-c303-4f6a-bb9e-a0bc17fb64e5","477ce00e-52e4-43d7-81cc-eea1748277a6","tr","Sağ, sol, kök"
"afd76364-e72f-416d-90d0-9da21b9e9084","bfac4d3b-3b8a-490b-8138-5c83d761c6c6","tr","O(1)"
"5ca29476-8c7b-4736-b66c-d2f93a3b2f7e","f86178f8-752c-4b2e-8743-8cd5286bca61","tr","O(log n)"
"2a90b1d2-fef0-415f-b9e8-c834a1ea7620","743e8859-d90e-4b8d-9ca7-3184b4e84b33","tr","O(n)"
"bd7c919c-35e1-412b-83cc-3165bf13b2b9","8631e284-bdbf-423e-9883-15dffd476058","tr","O(n²)"
"d7f5defb-1625-4980-b0c2-8cb7afcca9f0","92a14970-b641-4d31-8573-947abaa2ccfd","tr","Hedefe doğru yönelmek için heuristik kullanır"
"3dd0f743-7e01-435c-822d-8a9b26d63131","abac1a59-caf4-42a5-9b12-b58d8ee318cd","tr","Fark yoktur"
"6035729e-982b-4c99-8ce2-6b4589dccd3c","71f078ad-c296-4564-8183-a4de3cba0dae","tr","Hiçbir zaman heuristik kullanmaz"
"b56c49d8-6801-4309-86f7-a8bf705a722f","209c8e24-2623-4f79-94c3-8d820c1294fd","tr","Yalnızca dengeli ağaçlarda çalışır"
"0d679796-c692-4bce-9bc9-dab7edd1f3ee","1539bdb1-8436-4839-92f8-adfb5eac3930","tr","Red-Black Tree"
"918a23f3-cbc3-4f54-8fa4-2d9769175f73","f01fb05f-2fd5-4941-b138-cd3f7cbc5c9b","tr","Hash table"
"1beb577b-c438-4c10-806b-e7d77315d6b2","772dd184-91d5-4308-97b5-ce1043ce5b78","tr","Linked List"
"c4aecf48-7f7e-4c56-ab15-278d3a938a4e","91b67ee3-5d1a-47ed-b706-7be9577b4e86","tr","Array"
"62ab5f89-27d6-4398-b4a9-206dd1260458","58289159-1e50-4499-b243-13c602804cd1","tr","Senkronizasyon olmadan thread-safe atomik işlemler yapmak"
"9c7dfe82-bb28-4514-878d-3270237a088a","cf9cef80-2143-4136-a22e-c4bd9cd2379b","tr","Integer'ı sabit yapmak"
"d880bcb3-36db-4829-a50f-618f832b16ed","60fcf3a5-80a9-403a-9526-bdd8e96b8b82","tr","Yalnızca okumak için kullanılır"
"18ecc015-d8cf-4e15-93a2-9b8a14e80eb1","1f8bd010-3f69-4669-9d2f-f5c4196ee1d8","tr","Hiçbir amacı yoktur"
"721aa841-b50a-40e8-ac0c-454bd2d0dd7b","01cd86f2-219b-48eb-9d7d-8bb2ffe612d0","tr","Bir veya daha fazla thread'in diğer thread'lerin tamamlanmasını beklemesi için"
"9cd43324-9259-447e-8e7f-946c6bd66d7e","4fea0d80-0c92-49d1-9e8a-d588005e47c4","tr","Thread'i öldürmek için"
"85549d22-6994-40df-a3c0-25f1bbfdd627","58cabfcd-d700-42b4-a567-a941f47ea546","tr","Belleği temizlemek için"
"4aa98e91-f1e7-46e2-a473-87aaea3d0c20","6f1ef567-0520-47be-9840-ac86820f3f00","tr","Exception yakalamak için"
"3494edfd-147a-4074-96b6-8e65271d9629","5a9ffc65-8c77-442a-b1c5-036b45ec8fc1","tr","Bir kaynağa aynı anda erişebilen thread sayısını sınırlar"
"f609423c-9d64-4fe0-b892-d22804a2331c","3766dfc4-c9c9-419c-bd44-c2c54eeb061c","tr","Thread oluşturur"
"288e7c95-72c6-4167-a516-61a3f95bc0fe","f8b9c2f8-6532-48b4-bfd7-497aa1edcbcc","tr","Belleği artırır"
"2789cbee-0f74-4028-9063-b47131c3ff26","fcac3df2-4a46-4501-8096-54df152d6541","tr","Exception fırlatır"
"b4162bea-0549-4ca5-84d3-275562af7aec","acac656c-d05a-4dbe-82e3-ab0a7d323230","tr","Asenkron bir hesaplamanın sonucunu gelecekte elde etmek için"
"ac553f6b-16e2-422a-a374-20589d9290f3","b602b3ef-4e0f-450e-bba6-77873d183337","tr","Geçmiş sonuçları saklamak için"
"accdd8ce-c02e-4c19-8d39-8ac507279838","7a5e6367-5dc8-40b6-bb06-b19100c77847","tr","Thread'i durdurmak için"
"cf9f79fa-0185-4ddc-9028-fe5929bbe1cc","ecc2436c-6d24-488f-a365-bac1114e9e39","tr","Hiçbir amacı yoktur"
"fb84af14-82f2-4f55-a8d1-70fa8aaa4249","36842274-4a07-46be-8c51-687f23ea33e3","tr","Daha esnektir — tryLock, fairness ve interrupt desteği verir"
"a8f35397-5581-45c1-bb8d-378ee7520cd3","9a4f3e8d-b937-43fd-a186-071996632b7d","tr","Fark yoktur"
"dd9535d9-057e-4814-9223-593f50cc8526","f820ad7e-d6d6-4f0f-8451-a80f617be691","tr","Her zaman daha yavaştır"
"c7b141d5-094d-4a43-bc9d-e8a632386008","1ab22cd1-f004-4daf-b833-e66d8e3c3e81","tr","synchronized'dan daha az güvenlidir"
"2cb44ed7-50cd-4479-9c9f-bf3d94e31fb4","e0b7004f-7e58-42cf-ba89-b3a241f54ff5","tr","CyclicBarrier tekrar kullanılabilir, CountDownLatch tek seferliktir"
"3b7641bc-aff2-4f19-a5e8-badc203cffd3","d64589d1-25f6-41fb-9dfb-4cc32eefd8b7","tr","Fark yoktur"
"318c8262-a72a-41bf-95a0-384b0c56cbe5","92947f05-9a38-4132-9c57-cc349aea1e33","tr","CountDownLatch tekrar kullanılır"
"ea4f2467-9e43-411e-aa8c-bd6125e27eaf","f8134a3e-e148-4d66-b355-848aaa0c51d0","tr","CyclicBarrier yalnızca bir thread içindir"
"09abdcdf-4001-4772-b2c7-33e18a9ed79f","4551fbb6-dbe0-4213-ab14-9a3d0f1525bd","tr","Her thread için ayrı bir değişken kopyası tutmak için"
"8226a246-fe59-48a0-8bad-9a3dcdc73449","9283b90a-7e4a-47ed-b23e-577d67161dc6","tr","Tüm thread'ler arasında ortak bir değişken için"
"d578bcd0-7caf-40af-a579-c0ed56b665b9","f5de3104-c111-46e3-91b1-bb635ebcc6fc","tr","Thread oluşturmak için"
"e8d895aa-f265-48fd-ac7a-cc615cde44bf","2e3e07a7-7ae3-42c8-acfa-7b972e37b82c","tr","Exception yakalamak için"
