"id","question_id","locale","text"
"451eac44-e586-4eee-a7ad-9f694fac1571","0bc4d234-b947-4f15-a88a-8107f0976b4a","tr","Sliding Window tekniği neyi optimize eder?"
"63e55faa-4b62-4881-9d58-9cc5ed73334f","c205477e-b1db-4986-aa34-d13fe05e8170","tr","Big-O, Big-Theta ve Big-Omega arasındaki fark nedir?"
"c9496d7a-3e69-4220-9300-e86a3833bcd1","3a6192d0-2255-48d1-b161-80846819adc5","tr","Algoritma karmaşıklığını değerlendirirken sabitler (constants) genellikle neden dikkate alınmaz?"
"1dae9d6b-e832-415b-bf86-446448a57bdf","e4a689cf-c1c9-4ce1-b28d-9fecbda5489c","tr","Java'da annotation nedir?"
"fc9d6d9d-0b8e-415d-8162-757546247fa5","a569ce47-0b33-4e3d-b4fc-e498a34dff95","tr","@Override anotasyonu ne için kullanılır?"
"08990802-c3da-4a18-bc73-9a9c950391be","28ce204b-f42e-496a-b92d-ea59e07ec962","tr","Reflection API ne için kullanılır?"
"8f997a8f-8bfb-4b3a-8714-17305ecfaa6e","b0d3dbbe-138e-4bd2-b32a-f1ea345907b8","tr","@FunctionalInterface anotasyonu ne yapar?"
"5c998df9-d5f6-4792-a258-529bfb8f7267","4b9b95b7-5e6c-41ba-9eb4-2a4cab7b9c83","tr","Class.forName() metodu ne yapar?"
"8fd48281-8d9b-44ae-84d6-d8cab126af2d","08edc389-4c50-45c5-8a0e-e640a961974b","tr","Custom annotation nasıl oluşturulur?"
"26cc8bd1-c390-414d-8a82-cbf0ae109840","500cd4b2-75f0-491c-8f28-ff012b6e5884","tr","Retention Policy (@Retention) anotasyonun neyini belirler?"
"4112fa1d-469d-4894-82af-83efa4dff9af","4e2bbad0-8843-4566-8a52-5bb6320eb888","tr","Reflection'ın olumsuz yanı nedir?"
"91a7ef79-0a5c-49b7-ac28-50f0d51f395d","38df624e-d40c-44fe-9350-7750b1c542ff","tr","getDeclaredFields() metodu ne döndürür?"
"c8c8410e-cf1e-4628-b87d-239c42a39c55","60750706-2829-4743-9b2f-7f1f9bff246a","tr","Annotation processor ne için kullanılır?"
"3cb00ee0-cb44-46cc-b3c4-1071afa412c8","dcb1c55b-5eeb-4dca-8324-c3aebd7ab373","tr","@Deprecated anotasyonu ne yapar?"
"481ead1c-9cae-417d-a017-7c757e5ab3b2","a6005351-c797-4b7b-b743-8d2827d93cba","tr","@SuppressWarnings anotasyonu ne için kullanılır?"
"921c433d-6f6c-4147-9610-92597396772d","b953ee6f-429f-4c47-88de-65d3cbccfed5","tr","@Target anotasyonu neyi belirler?"
"e2c51253-edce-4f5f-9f06-9ac7ca8b47b8","5e39311b-5838-4538-82af-a2750e5e5f90","tr","Method.invoke() metodu Reflection API'sinde ne yapar?"
"8b25e06a-8222-43bf-831c-050d980ae2b3","b3c16854-d096-4aea-a1de-7a0ae0a16358","tr","setAccessible(true) Reflection'da ne yapar?"
"7147b919-851a-422b-a471-cb08aaf558ad","2abc57ec-7110-465d-88db-8468bd7b9ffd","tr","Spring Framework'te anotasyonlar (örn. @Autowired) içeride nasıl işlenir?"
"d76c06ca-e150-4a25-a3cb-fc6125581a4c","d5c02975-2002-49a5-b246-02cd03b1a4f1","tr","Anotasyonda varsayılan değer nasıl tanımlanır?"
"ca7290c8-fe24-4a32-b1f8-5eb6136b4b49","86c7c17b-087b-4d1d-9fd4-90254de88ec0","tr","@Inherited anotasyonu ne yapar?"
"0cce73bb-a23e-42aa-8ad1-b24d42e46c05","243abddc-328a-4cb4-b5d3-8ff479fa5342","tr","Reflection kullanarak private bir alana değer atamak mümkün müdür?"
"0b8fedf1-0929-42a9-bb8e-4132a2290f5f","90c3ccf1-acf2-43b4-92ca-50ce31621c95","tr","Anotasyonlar generic tip parametresi kabul edebilir mi?"
"1758438e-bbb4-4bac-9c04-5a618df2b883","8d7643b7-e6b9-4ba2-8100-1650cab0ab8b","tr","OpenAPI (Swagger) specification ne için kullanılır?"
"82ad2e4d-baee-4a0d-bb88-733b02904ae9","68a45b03-b5cb-4432-bcfd-80d3c41e6fac","tr","API tasarımında 'resource naming' için REST konvansiyonu neyi önerir?"
"14af5951-285b-4f0b-852f-3e5283278bfb","591fe426-3092-4006-b9f3-f3b0038497e7","tr","API versiyonlamanın yaygın yöntemlerinden biri hangisidir?"
"fa18eb3e-cab8-44ae-b94f-9f4beba519ce","19bb063d-4920-477f-8245-f50f064aef7d","tr","Swagger UI ne sunar?"
"3ca13671-1987-4946-8023-149d283ec1d3","0a00d867-7d03-41b6-9288-ec5f6dffc17d","tr","API tasarımında 'contract-first' yaklaşımı ne demektir?"
"efe27522-94b5-4514-ae47-7a75711d2ab3","614ae560-402c-4a74-ac7a-74134ccdadca","tr","API'lerde error response formatının standartlaştırılması (örn. RFC 7807 Problem Details) neden faydalıdır?"
"0151955a-aefe-42f5-ac5b-7a8673e31b0f","e2382012-e9ba-4cda-879c-d1e6846ec85a","tr","API dokümantasyonunda 'request/response examples' neden önemlidir?"
"6525f1c1-4a3b-48f0-8ef8-3666e0b04553","d76a7da2-5f96-4159-9fb8-bf56faf04227","tr","API'de backward compatibility (geriye uyumluluk) neyi ifade eder?"
"68db2121-55a4-4548-af7b-96ed0a69dba6","02c72c70-e7d7-4287-8505-9927cd04a3e2","tr","API Design-First ile Code-First yaklaşımlarının farkı nedir?"
"c286928d-5a38-467a-9d49-cbce42466332","93dca629-6830-4318-8f89-8beab50646af","tr","REST API'de HTTP status kodlarının doğru kullanımı neden önemlidir?"
"69c1b114-52fb-4af5-b7a3-8a3f5677bf74","076fa646-0f66-4956-b9e1-aaf24dcdb55a","tr","API'lerde HATEOAS'ın pratikte az kullanılmasının nedeni ne olabilir?"
"76c61d5c-d475-41aa-ae38-6297a73d5dbe","7cdd9770-5dea-4194-8386-947355837a86","tr","API dokümantasyonunda 'deprecated' işareti neyi belirtir?"
"f4c4f8bd-b319-4a8a-846e-41d4c26f79a6","fce7de18-8f1f-4898-9116-2b3e835fefe5","tr","API Rate Limit hakkında bilgi genellikle hangi yolla istemciye bildirilir?"
"00b7aaea-fb1a-4455-a8ae-fa172d93963c","a0ec9c35-63f9-4507-958e-6c5714ebfdfa","tr","API tasarımında idempotency key kavramı ne için kullanılır?"
"684a88ea-29ca-405e-829a-b003aad312ad","7e4f382c-7a23-4733-b35f-3c91c714b59a","tr","OpenAPI spesifikasyonundan otomatik client SDK üretmek mümkün müdür?"
"474daaa1-a00a-40f7-91fc-54b6824f4e0a","836c73ce-a1e4-41ee-9668-d0d20ca25939","tr","API'lerde 'breaking change' neyi ifade eder?"
"8107e07b-7d48-4947-9d10-6e0d4ff435f8","e85db57b-89e0-48ca-a741-0b9c54dd9b50","tr","API tasarımında tutarlı adlandırma neden önemlidir?"
"32c72f40-2d1d-41f8-bad3-d60146925aa2","0a8b7e2c-b35e-4d4b-85db-ceaed89886ca","tr","API'lerde sorgu parametrelerinin (query parameters) filtreleme için kullanımına örnek hangisidir?"
"125606da-e14f-40dd-80ec-128fddabaa10","61049a0d-58af-4105-b709-1be6cad1cebd","tr","Postman koleksiyonları API test ve dokümantasyonunda ne için kullanılır?"
"c0851fcd-e84d-4800-894d-08bf07a9ed2a","9d7194ba-fcb5-4120-a9e4-e1961a7031d3","tr","API tasarımında 'sparse fieldsets' kavramı ne yapar?"
"0c073f97-f21d-48a8-baee-735bb7591692","908bad32-e94f-475e-8de5-a3d297b9ea54","tr","Kimlik doğrulama (authentication) ile yetkilendirme (authorization) arasındaki fark nedir?"
"bf011e42-b637-43b6-99d3-df73c6105385","0b139bbe-0767-4a74-9291-b40e12ac9dc9","tr","JWT (JSON Web Token) neyden oluşur?"
"9694e5e7-d7dd-49e2-9e9b-0ef7298747ca","574deed9-78bd-40b7-a823-99e598ec01df","tr","JWT'nin stateless (durumsuz) olması ne gibi bir avantaj sağlar?"
"3f9f964d-406f-45a4-a232-5849288f24db","c050e9dd-2f1d-4b7a-83c1-e067dcaf7ad7","tr","OAuth2 protokolünün temel amacı nedir?"
"6d5fa5be-f90c-446f-8f66-9d30a1398a1f","a26bad02-cb0c-46b2-a362-e29e9e67d2ca","tr","OAuth2'de 'access token' ile 'refresh token' arasındaki fark nedir?"
"bfde3d02-f292-424c-9038-4500a314d509","eaf8ee2f-7c47-4b40-aebd-f213b512adb8","tr","Spring Security'de kimlik doğrulama sürecini yöneten temel interface hangisidir?"
"028c3ae7-5a24-4706-b2f1-b0ef3d42b859","aeed7ef2-2ae9-410c-9b61-4ec33e5a36b9","tr","Role-Based Access Control (RBAC) ne demektir?"
"6e88d48a-913c-4a42-ba8e-4102e4f82c6e","ae7fd711-ad70-485c-a3ba-4521e90bcfc4","tr","Şifrelerin veritabanında saklanması için neden hashing (örn. bcrypt) kullanılır?"
"460c194d-0b87-4a11-bdaa-f8b1127702d1","5a9d9027-23ce-4a2b-8bba-958e7d18779e","tr","CSRF (Cross-Site Request Forgery) saldırısı nedir?"
"bee780ae-6165-4f19-bcb7-51ee3612a2f1","840b83ea-02f3-4ead-b1b8-1b94a00eb0c3","tr","Session tabanlı kimlik doğrulama, JWT tabanlı kimlik doğrulamadan nasıl farklıdır?"
"d9f1d30d-e926-477e-bebe-7287f5c7399e","680f4cf6-16c0-426b-8c58-b2a94b826631","tr","OAuth2'de 'Authorization Code' grant type ne için kullanılır?"
"a7b5c1da-531b-46ea-9f19-f86946313db1","bf961222-4d30-4d42-967a-28cc7b01ccfc","tr","Two-Factor Authentication (2FA) neyi sağlar?"
"e57a5036-e904-4bbb-9b51-e1eb18db857f","3387d52b-765e-4c77-92a2-7646ef839975","tr","Spring Security'de @PreAuthorize anotasyonu ne yapar?"
"ced84b82-385d-46b6-af2f-c5227c8f051c","cee6cc5a-3f14-479f-ac1a-81623b1ab2d7","tr","Single Sign-On (SSO) ne için kullanılır?"
"ee423332-5c75-4dff-a7c2-a31f9a11bdb0","56b01cfe-cac1-4b75-b9fe-4f6312d1d4ed","tr","OpenID Connect, OAuth2'den nasıl farklıdır?"
"83e76eb4-5aae-4568-8f1b-d0b71006be1b","69159c48-f303-472e-9307-18fe628af571","tr","API anahtarları (API keys) kimlik doğrulamanın hangi biçimidir?"
"e4b34133-e1fa-4507-ae91-59861b6191de","f017cae9-ddcc-4e95-9a00-972e2e9a2771","tr","Principle of Least Privilege (en az ayrıcalık prensibi) ne demektir?"
"b7563668-18d6-4564-85c6-6e2ab96933eb","f6d6bd92-caed-40c1-afff-268a674e8392","tr","JWT token'ının geçerlilik süresi (expiration) neden önemlidir?"
"fdf8eb8f-b3c1-4a85-9a47-07bccd566d9c","7363ff66-62b4-42d6-84a9-0ca04ab736ac","tr","Basic Authentication'ın güvenlik açısından zayıf yanı nedir?"
"55b842d1-6f64-4d44-b15c-a0a296318261","62e8a09f-f247-4dc4-b4c2-04808ac70cdd","tr","Yetkilendirme kontrolünün yalnızca frontend'de (istemci tarafında) yapılması neden tehlikelidir?"
"fa3cd040-cb94-4322-9977-4f13545c4ef2","f867a68c-c557-4ff0-b08f-0a441553e28e","tr","Agile metodolojisinin temel prensibi nedir?"
"96b69408-2624-4706-ac2e-11ce3e02f9b1","90bee674-7195-4c56-9ab6-98927fd6e0d3","tr","Scrum'da Sprint nedir?"
"4bd901be-abaf-4f3e-bd11-c9f0d2d4c33a","636c03ed-888c-41f4-af5c-a38f79179b1c","tr","Scrum'da Product Owner'ın rolü nedir?"
"bc6e7c8e-c098-4a84-89cc-8034a68102de","81d04f64-9958-4178-9693-8ac87068642a","tr","Scrum'da Daily Standup (Daily Scrum) toplantısının amacı nedir?"
"6dff8b41-2e7f-471e-96cd-54d601e376a5","1b175655-0c80-4bcf-b714-bed4da67a1dc","tr","Product Backlog nedir?"
"03338422-b807-4915-89fc-73c474f4b67e","da42d454-384f-4a90-b7b5-cacbfd183468","tr","Sprint Retrospective toplantısının amacı nedir?"
"156980cd-504a-4d4c-bc53-64a77862cec5","d2972d8f-9311-4e10-b9df-dbb864b49265","tr","Scrum Master'ın rolü nedir?"
"3c5a2367-281d-42ad-a7d3-5ad965c88ec4","7ff20dcc-fe86-4dd0-a4bf-45dabc9e50e5","tr","User Story ne için kullanılır?"
"82bffa53-3a20-4174-86cf-08c845c10ffb","7cba63ae-736d-466a-9ca3-c073c36f260f","tr","Kanban, Scrum'dan nasıl farklıdır?"
"b71f7e01-8621-40dd-b7ad-b52d7f7567b3","384c3322-ee46-4a25-899b-4170b7236088","tr","Story point'ler ne için kullanılır?"
"2b9e5caf-b552-49b7-b8fa-383afc15713a","0d2dd397-ae5e-4cfa-9692-89e7af42c05d","tr","Definition of Done (DoD) neden önemlidir?"
"4f356161-b05b-4f09-8c7d-85503d6e06ce","215e920d-b20b-4eff-9a68-30f65857f580","tr","Sprint Planning toplantısında ne olur?"
"470badb8-80b2-4a11-a0e1-9abec1d498b1","bad517ef-94c2-445e-9818-33de2a6f8fc9","tr","Velocity, Scrum'da neyi ölçer?"
"f6e00518-19ef-46ce-a441-230b07a1b021","5527d456-3912-475d-8513-f89e16061bf7","tr","Agile Manifesto'nun değerlerinden biri hangisidir?"
"eeb315b8-348f-4217-a19d-7542e94b9897","21d61834-2330-418e-8a00-2141ece6260e","tr","Sprint Review toplantısının amacı nedir?"
"faa0c5d1-bbc4-42fb-8b36-453a1ade54da","ee8346e3-a31c-42e8-8e61-11a631e39303","tr","Backlog grooming (refinement) ne için yapılır?"
"812b6c4c-93e0-4758-87c8-310239797170","5d93cb90-86cd-47be-b232-6f163783bc16","tr","Cross-functional team (çok işlevli takım) Scrum'da ne demektir?"
"7fd2adf1-71fb-4843-8284-68fe8a00c536","06d56ca4-cc10-434a-88ad-d6dbfbfda3fd","tr","Scrum'da 'engel' (impediment) ne demektir?"
"ac9c26c4-f683-4df0-ac73-e033cd7295cd","79032795-33a2-45a1-83c9-16a06359c2ba","tr","Waterfall metodolojisi Agile'dan nasıl farklıdır?"
"3bed28d4-a93f-42b7-bf5a-aa6a37388de8","fa797df0-f93c-4b21-8d7d-d569a8b5455e","tr","Continuous feedback (sürekli geri bildirim) Agile'da neden önemlidir?"
