"id","question_id","locale","text"
"2ac45846-2b9b-446c-a3a9-e438a7cab0b8","00b91c44-be44-43ac-a53c-b7c383b0135a","tr","WebSocket aracılığıyla gönderilen mesajlar hangi formatta olabilir?"
"0d4a3dc5-9982-453f-b5f3-e9c0b6ead163","080ed5f8-d8b5-45bd-a670-1df57bb6e000","tr","Gerçek zamanlı uygulamalarda 'heartbeat' mesajları ne için kullanılır?"
"27a22394-14ee-4e06-a5a2-dd068c81d7f9","c7123169-2235-4635-9991-aca298bbb5cc","tr","Farklı sunucu örnekleri arasında WebSocket mesajları nasıl paylaşılabilir (horizontal scaling)?"
"903bff63-0d9b-4fc9-9b6c-a918c0f94581","f46a4ff4-1c72-4f87-b67c-a792f96e39ff","tr","WebSocket'in CORS ile ilişkisi nedir?"
"00e5add8-956d-43ce-b59f-b529d29f0f83","5a251d9b-318e-4f41-aead-41fd2dec6cca","tr","Reconnection stratejisi WebSocket client'larında neden önemlidir?"
"786e7c5e-b6c1-4687-a097-6923cb44d8d2","f9f3d900-25bc-4158-bf94-18d1a34f0719","tr","WebSocket protokolünün URL şeması nedir?"
"afa80896-fbd3-4c2e-a157-f0dc2b765bf6","2740eadd-7266-4b85-ae15-c2431126c94c","tr","Gerçek zamanlı bildirimler için push notification WebSocket'ten ne ile farklılaşır?"
"b37656f2-2bb7-446d-9470-fbaf25250412","4343f12e-285a-41b3-ae7d-9df5fac00eff","tr","Backpressure (geri basınç) gerçek zamanlı streaming sistemlerinde neyi ifade eder?"
"e6068cb3-05d8-4859-b906-953d0c1bab52","368964c9-31d0-479b-830b-f0085d3a886c","tr","WebSocket bağlantısı kapandığında (close event) hangi bilgi iletilir?"
"55853a04-3ebd-4e36-a961-c1ab0aa1205c","2db378c7-814a-4d9b-82cc-221b74c2fd56","tr","Veritabanı indeksi (index) ne için kullanılır?"
"415c4eba-1feb-4669-8c12-c7a48cc9a224","c7713cb5-0d23-492e-9201-51209eebc617","tr","İndeks eklemenin olumsuz yönü nedir?"
"71734428-8c81-436f-bc25-4423b361a11d","1b5b001a-0716-4f27-9c10-3dfac4f68d08","tr","Clustered index ve non-clustered index arasındaki fark nedir?"
"98a70cce-5222-470f-a6f6-c9954539ebb9","2806f164-cea3-4eb9-aa32-f28360e5aec0","tr","Composite index (bileşik indeks) ne zaman faydalıdır?"
"e96d42ce-b1ac-4e19-a782-a31209fc0d10","68802109-646f-4eba-80f4-8e2ca2cedd03","tr","EXPLAIN (veya EXPLAIN PLAN) ifadesi ne için kullanılır?"
"f838def5-6d0c-4a83-bd08-0a7172cc3f6f","0273bf36-7d61-4dbd-85d6-126a43a05a6c","tr","N+1 query sorunu nasıl optimize edilebilir?"
"0bfa908f-77a0-432a-ba15-fc5bea3fd8cd","25ab6bca-47bd-48b2-8433-7d9a8ac0b29e","tr","Query caching (sorgu önbellekleme) ne için faydalıdır?"
"8f3e1d3e-5b8b-48fd-8bf1-68999690d784","daef45f8-ebe7-4cbb-88c7-ec8f63742e2d","tr","Full table scan ne demektir?"
"3140940e-4622-4b6f-b015-d902079b7ac0","ac5a37e0-9134-441c-b41d-764dbae8f9e6","tr","Veritabanı partitioning (bölümleme) ne için kullanılır?"
"ed9f75a1-1e38-45ea-9ff1-6b42b64388cc","26aee066-9677-4971-8488-34fad4c9836d","tr","SELECT * yerine gerekli sütunları seçmek neden performans için önerilir?"
"479d9be0-8bca-4899-85d4-903b3d9ddcbe","6b561273-73ad-4805-a24e-7d9550d53889","tr","Veritabanı query optimizer'ı ne yapar?"
"2bbc0554-dd10-4792-bae6-85e047402f8c","37c1c180-090b-4f15-910c-c231f50120a2","tr","Covering index ne demektir?"
"70e7e054-a10f-47d4-976b-eb5f01730a73","aa89abdc-74e2-416a-8dd8-0ce28d58cb09","tr","Veritabanında connection pooling neden performans için önemlidir?"
"16ef81b0-950a-46d3-bda9-9c159bc51357","b5670b44-6207-4556-a7a8-ecf3078d90f7","tr","Lazy loading veritabanı performansını nasıl etkileyebilir?"
"b3220723-6085-4906-a299-b91623c8bd20","8ec48a8b-966a-48b1-8817-aba2bdff84d8","tr","Veritabanı replikasyonu (replication) ne için kullanılır?"
"44f34d57-faca-4724-9a35-6030ec3dc23c","e6b64816-3443-4be8-a9da-8523abea86f9","tr","Slow query log ne için kullanılır?"
"cc709d9e-6125-4a60-9fb3-92919720e975","c411a15a-cd46-40e1-b5df-9871a700c2c0","tr","İndeks seçerken hangi sütunlar önceliklendirilmelidir?"
"113578f2-d895-495d-9ee4-d497893c0624","be81afe0-9eb4-4789-8921-acedaaad7de1","tr","Database vacuuming/analyzing (örn. PostgreSQL'de) ne için gereklidir?"
"dde269fa-8bcd-473f-97cf-7313f0077c2d","96fe6d0d-ec7b-490d-90be-10ae698d114c","tr","Read replica ne için kullanılır?"
"c8eccf7a-b7c4-4dab-9c76-6c399a4a98d9","5750644f-745e-4bb2-bfda-26608a5edc37","tr","Materialized view normal view'dan ne ile farklılaşır?"
"45d8eb53-b439-4f5c-8683-7f00e78bcdda","5509fe5d-bd9c-4f78-8578-45f5ec24a0cc","tr","OWASP Top 10 nedir?"
"8be24da6-30b7-493d-a281-9b631d2846a1","db4aeb3d-3576-4a4c-b098-77bcc64b047e","tr","XSS (Cross-Site Scripting) saldırısı nedir?"
"56584c65-baee-4e41-a879-6003cf35ab46","0f8d4a6c-1699-480c-8f2b-8606d23c669e","tr","SQL Injection saldırısından korunmanın en etkili yöntemi hangisidir?"
"bda1e928-26a0-45d2-bf3c-49ef325e3e5e","affeefbd-680e-4505-b401-bdc557032b7e","tr","HTTPS, HTTP'den güvenlik açısından ne ile farklılaşır?"
"f61a01dd-9006-4c11-b965-8bca101991fe","3318afab-0b1d-48c7-9d8c-6d582a3d48d5","tr","Şifreleme (encryption) ve hashing arasındaki fark nedir?"
"d8f4b23f-bce6-493d-a62d-554153c43e2d","22df4f33-4234-4ea6-be29-498836f15ea0","tr","Salt (tuz) parola hashing'de ne için kullanılır?"
"f56baab0-e9f9-4bbb-8e4c-45f46631a7b7","e4bef6b0-9eed-49db-a93f-3431a839a69b","tr","Man-in-the-Middle (MITM) saldırısı nedir?"
"495d72a8-332d-4e54-bedf-bf30bb251b3f","815c7f0b-10d9-4a84-8b16-d8a7c73b79e2","tr","Input validation (girdi doğrulama) neden güvenlik için önemlidir?"
"d1b00f1c-d36a-4faa-b882-b130236093fa","d51d875f-bf0d-4a38-87bb-04a8637e089b","tr","DDoS (Distributed Denial of Service) saldırısı ne yapar?"
"9babe35f-9124-42af-b6f0-2c3067b1ea90","2ab41401-90d8-4308-9310-86dbe3ca4f33","tr","Security by design prensibi ne demektir?"
"5457c05a-4877-4075-9643-1ac33f19c39b","30548fa3-9a73-4b19-b5b4-95fe875a7a23","tr","CSRF (Cross-Site Request Forgery) saldırısından korunmak için genel yöntem hangisidir?"
"0de3ca9b-1e2a-4915-8ad2-07cff0041332","c71931dc-4245-430d-a84b-46870e6be87d","tr","Insecure Deserialization riski nedir?"
"153ec427-2313-4330-88c5-87f5bbab78b9","2f79398d-5445-43a0-a1e1-1f4c0c6b73ee","tr","Principle of Defense in Depth (derinlemesine savunma) ne demektir?"
"ab4ac5a8-1b0c-42da-9713-c8a54537603c","7cc27c0f-8e89-46a0-933c-cdaf7cbe0bf2","tr","Security headers (örn. Content-Security-Policy) ne için kullanılır?"
"6b4cc4f6-b243-4a49-be12-d6bb174dcf67","bc9ca85c-3a50-42ae-a2e1-3a2a0be1e332","tr","Vulnerability scanning araçları ne için kullanılır?"
"9ed769a7-be49-49c3-8c47-a52eba33a8e9","0a156210-6af5-4eaf-b642-d15de4cae402","tr","Penetration testing (pentest) nedir?"
"b7d74b37-573a-4790-b66e-d5ffb6db3f16","63708dd2-1485-4884-b6e8-2adba774762b","tr","Sensitive data exposure riskini azaltmak için ne önerilir?"
"9eda48d3-148f-42a9-922e-380468fd2588","79fd2f14-ddac-472f-ae95-2ed439ff1133","tr","Broken Access Control OWASP Top 10'da neyi ifade eder?"
"9eadb222-7c0c-4c4e-9d01-cbb1fc087745","c6bda72e-243d-4f5f-a45b-4867bd921bc5","tr","Security Misconfiguration nedir?"
"d8321b0c-eb28-4784-8442-47854a79971c","ed848be7-919b-4af4-beff-0f285fa67d64","tr","Zero Trust güvenlik modeli ne demektir?"
"5d87e1c3-38e7-4314-8dfd-936a29c494e2","246c707c-ed8a-40f5-879d-92d1e14b056b","tr","Debugger ne için kullanılır?"
"9bd54260-7098-4402-8d91-325f21a1b772","e3fe8891-16ae-4bcd-86f6-60608003e30b","tr","Breakpoint (durma noktası) ne yapar?"
"24b9c9e3-70e9-4445-b205-9fd9c5e48e27","9ecc37e7-1c19-4b4f-98c7-2ee347434fd7","tr","Stack trace nedir?"
"9c7b515e-9c28-4ba1-98f1-ba1905bb7bdb","5d460c18-a517-468c-8709-7595ef85fdd9","tr","Root cause analysis (kök neden analizi) ne için yapılır?"
"35ba5b50-70b3-4487-8dd1-0e1711411dfb","1c7be2bf-9ce8-4fc6-9f8d-17709d285ae7","tr","Rubber duck debugging tekniği ne demektir?"
"a73e0a3b-d3db-4748-8926-f00bdb49e285","121248ab-a477-4dee-891b-3c193e0b028d","tr","Reproducing a bug (bug'ı tekrarlamak) neden önemli bir adımdır?"
"ae6085c4-64cf-452c-8ffb-d6197db7267a","397239e0-2ca6-4b59-8064-5243ecd2dcbd","tr","Conditional breakpoint ne için kullanılır?"
"3b7ad0b3-e50e-478a-9cc8-00ae8d3dd8aa","54de4fa1-4652-4541-8f94-6fdde3ab2c16","tr","Remote debugging ne için kullanılır?"
"88036f00-be1f-4e3f-97fc-d78b09d4eed9","b12af27f-d102-4901-9569-ae9c43be3b7e","tr","Heisenbug terimi neyi ifade eder?"
"b47220d3-71f0-4382-9bcd-011fc34a70b2","6d61dfdb-bc53-4327-aae5-a649a79e2a65","tr","Binary search debugging tekniği ne demektir?"
"afa9b0e9-9edc-4c6d-852c-fad0bb39c6b5","4b529b06-0e3d-44b6-a224-aac5e0409f03","tr","git bisect komutu ne için kullanılır?"
"9a531313-0a65-4b1c-9b49-a601f2df5172","1cfe97c1-3bde-48c8-907d-c2c1c2206d0d","tr","Print/log tabanlı debugging'in üstünlüğü nedir (debugger'a karşı)?"
"265d04e7-3a77-4a92-96bb-bb35bf29896d","2df1795f-5806-43d5-b9fb-760727350b79","tr","Memory leak'i tespit etmek için hangi teknik kullanılır?"
"8a2a82b5-4991-4105-a077-b5ee3b74940f","ca576669-fda4-4dc4-af7d-2f401aa60881","tr","Race condition bug'larını debug etmek neden özellikle zordur?"
"5302ff52-0b32-46d9-979c-39b23cb5a0d4","7daac93c-83a2-4ada-80e8-3d3af01d16aa","tr","Watch expression debugger'da ne için kullanılır?"
"d123c6a0-1a43-41a6-801a-b22e6a1a07f8","b6856134-29e0-42a0-8603-c1ca576e80e3","tr","Bug tracking sistemleri (örn. Jira) ne için kullanılır?"
"b4b42164-dbfa-4080-b56d-94cac6a0fa13","4af38ba5-3115-4afc-b78c-58a962f3b5eb","tr","Post-mortem (olay sonrası analiz) analiz ne için yapılır?"
"36000303-fc19-4e14-b859-da869b0de7a0","7a3ec40a-e511-452b-9728-e6be0d60e341","tr","Step Into, Step Over ve Step Out debugger işlemleri arasındaki fark nedir?"
"c8a38891-5953-45f2-8f8c-68f9fb7a23da","9a8191cd-3892-4c1d-b140-582367d6d8d4","tr","Logging seviyesini production'da DEBUG'a geçirmenin riski nedir?"
"cffd13ca-78f1-4c35-a1b7-77a011b094ee","8d7f238c-2628-431c-82f1-e291b177a7d5","tr","Effective debugging için 'minimal reproducible example' oluşturmanın faydası nedir?"
